,bus_route_name,bus_route_link,bus_operator_id,bus_name,bus_type,departing_time,duration,arrival_time,star_rating,price,seats_available
869,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,UPSRTC - GKD0143,Janrath AC Seater 2+2,22:00,03h 11m,01:11,3.3,344,36
870,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,UPSRTC - BTR0027,Ordinary Non AC Seater 2+3,22:10,04h 00m,02:10,3.3,230,51
871,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,UPSRTC - STD0374,Ordinary Non AC Seater 2+3,22:35,03h 04m,01:39,3.3,197,52
872,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,UPSRTC - VKS0007,Janrath AC Seater 2+3,23:00,03h 00m,02:00,3.3,300,48
873,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,UPSRTC - AYD0060,Ordinary Non AC Seater 2+3,23:02,03h 28m,02:30,3.3,233,52
874,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,UPSRTC - AKP0218,Ordinary Non AC Seater 2+3,23:41,03h 21m,03:02,3.3,200,52
875,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),23:45,02h 45m,02:30,3.9,549,23
876,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,Shanvi travels,A/C Seater (2+2),14:32,03h 13m,17:45,1.5,450,32
877,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,03h 45m,03:31,4.2,650,19
878,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,02h 25m,23:55,2.7,1000,23
879,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,03h 30m,03:00,1.2,1799,47
880,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2,Maan Travels,NON AC Seater / Sleeper 2+1,23:55,01h 05m,01:00,1.6,1050,41
881,Calangute (goa) to Panaji,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,10,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,00h 30m,16:00,3.7,100,41
882,Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,3,KIRAN TRAVELS,A/C Seater (2+1),22:50,08h 40m,07:30,4.3,540,5
883,Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,3,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,4.6,620,14
884,Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,3,Yatra Travels,NON AC Seater/ Sleeper (2+1),22:20,07h 40m,06:00,4.4,450,11
885,Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,3,Deep Travels,NON AC Seater / Sleeper 2+1,22:20,06h 40m,05:00,3.9,499,19
886,Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,3,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),22:45,07h 30m,06:15,3.1,550,24
887,Cooch Behar (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-berhampore,1,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,12h 30m,07:30,4.2,448,9
888,Cooch Behar (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-berhampore,1,Upasana Transport,NON A/C Seater / Sleeper (2+2),17:00,13h 40m,06:40,3.4,600,14
889,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 1553,Ordinary 3+2 Non AC Seater,16:40,04h 09m,20:49,3.9,237,47
890,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 515,Ordinary 3+2 Non AC Seater,17:30,05h 20m,22:50,3.9,242,37
891,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,04h 30m,22:30,3.9,242,29
892,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 63,Himsuta AC Seater Volvo/Scania 2+2,18:10,04h 20m,22:30,4.4,384,33
893,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 6707,Ordinary 3+2 Non AC Seater,18:30,04h 30m,23:00,3.9,240,37
894,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,04h 30m,23:30,3.9,240,37
895,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 137,Ordinary 3+2 Non AC Seater,19:30,04h 40m,00:10,3.9,242,37
896,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 1510,Ordinary 3+2 Non AC Seater,20:00,04h 30m,00:30,3.9,240,37
897,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,HRTC - 1729,Ordinary 3+2 Non AC Seater,20:20,05h 10m,01:30,3.9,242,36
898,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,8,Chandigarh Transport Undertaking (CTU) - 165747,HVAC Seater (2+3),17:12,04h 35m,21:47,4.3,307.62,47
899,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SBSTC-BURDWAN - KOLKATA - 15:25 (BWN DEPOT) - 33,Non AC Seater (2+3),15:25,02h 00m,17:25,3.6,95,37
900,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SBSTC-BURDWAN - KOLKATA - A/C - 15:45 (BWN DEPOT) - 36,AC Seater (2+2),15:45,02h 00m,17:45,3.6,180,9
901,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SBSTC-BURDWAN - KOLKATA - 16:00 (BWN DEPOT) - 39,Non AC Seater (2+3),16:00,02h 00m,18:00,3.2,95,50
902,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SBSTC-BURDWAN - KARUNAMOYEE - 16:10 (BWN DEPOT) - 58,Non AC Seater (2+3),16:10,02h 30m,18:40,4.3,100,14
903,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SBSTC-BURDWAN - KARUNAMOYEE - 16:45 (BWN DEPOT) - 59,Non AC Seater (2+3),16:45,02h 30m,19:15,3.7,100,18
904,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SBSTC-BURDWAN - KOLKATA - 17:00 (BWN DEPOT) - 41,Non AC Seater (2+3),17:00,02h 00m,19:00,3.7,95,32
905,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SBSTC-BURDWAN - KARUNAMOYEE - 17:30 (BWN DEPOT) - 60,Non AC Seater (2+3),17:30,02h 30m,20:00,3.8,100,33
906,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SBSTC-BURDWAN - KARUNAMOYEE - 18:30 (BWN DEPOT) - 61,Non AC Seater (2+3),18:30,02h 30m,21:00,3.8,100,48
907,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),15:20,02h 40m,18:00,4.1,429,5
908,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),16:00,02h 50m,18:50,4.6,429,20
909,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,Express Line,Volvo 9600 A/C Seater (2+2),16:10,02h 50m,19:00,4.5,429,25
910,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:30,02h 50m,19:20,4.2,429,27
911,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,Greenline (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),16:40,02h 50m,19:30,4.2,429,15
912,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),17:00,02h 50m,19:50,3.8,429,22
913,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:00,03h 00m,20:00,3.8,429,20
914,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),17:30,02h 55m,20:25,4.6,429,23
915,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),17:40,02h 50m,20:30,3.9,429,25
916,Burdwan to Kolkata,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,12,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:45,03h 00m,20:45,3.2,429,35
917,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra,4,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),14:50,05h 45m,20:35,3.1,179,46
918,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,12,SBSTC-KOLKATA - JHARGRAM - VIA - DHARUA - 15:15(JHRGRAM) - 3798,Non AC Seater (2+3),15:15,08h 45m,00:00,3.7,65,46
919,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,12,SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),15:15,08h 45m,00:00,4.4,80,17
920,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,12,SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595,Non AC Seater (2+3),15:30,08h 30m,00:00,4.4,64,47
921,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,12,SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 16:20 - 1394,Non AC Seater (2+3),16:20,07h 40m,00:00,3.9,64,40
922,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,12,SBSTC-KOLKATA - GOPIGANJ - 17:30 (ARM DEPOT) - 603,Non AC Seater (2+3),17:30,06h 30m,00:00,4.4,64,45
923,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KARUNAMOYEE - ASANSOL - 15:00 (ASN DEPOT) - 248,Non AC Seater (2+3),15:00,03h 45m,18:45,3.2,155,46
924,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KOLKATA - DURGAPUR - 15:15 (DGP DEPOT) - 759,Non AC Seater (2+3),15:15,03h 30m,18:45,3.9,150,46
925,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),15:15,04h 15m,19:30,3.7,300,14
926,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KOLKATA - BANKURA - 15:30 (Bankura Depot) - 294,Non AC Seater (2+3),15:30,03h 30m,19:00,3.6,150,48
927,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KARUNAMOYEE - ASANSOL - 15:30 (ASN DEPOT) - 249,Non AC Seater (2+3),15:30,03h 45m,19:15,3.9,155,36
928,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KOLKATA - ASANSOL - 16:00 (ASANSOL DEPOT) - 768,Non AC Seater (2+3),16:00,03h 30m,19:30,4.1,150,49
929,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KOLKATA - DURGAPUR - 16:15 (DGP DEPOT) - 760,Non AC Seater (2+3),16:15,03h 30m,19:45,4.5,150,50
930,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KARUNAMOYEE - ASANSOL - AC - 16:15 (BEL DEPOT) - 1566,AC Seater (2+2),16:15,04h 00m,20:15,2.4,300,36
931,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KOLKATA - ASANSOL - 16:30 (ASANSOL DEPOT) - 261,Non AC Seater (2+3),16:30,03h 30m,20:00,3.6,150,52
932,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 16:45 - 311,Non AC Seater (2+3),16:45,04h 15m,21:00,3.9,155,48
933,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:35,03h 25m,18:00,4.3,486,11
934,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,Greenline,Volvo A/C Seater (2+2),14:45,03h 45m,18:30,4.7,486,27
935,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),14:45,03h 15m,18:00,4.5,486,25
936,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,Greenline (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),15:00,04h 00m,19:00,4.6,486,19
937,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:30,03h 00m,18:30,4.8,486,42
938,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,Express Line (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),15:45,04h 00m,19:45,4.8,486,25
939,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:00,04h 00m,20:00,4.2,486,28
940,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,Greenline,Volvo 9600 Multi Axle Semi-Sleeper (2+2),16:00,03h 15m,19:15,4.7,486,13
941,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:40,04h 00m,20:40,4.4,486,29
942,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,4,Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:45,04h 00m,20:45,4.2,486,26
943,Digha to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/digha-to-durgapur,12,SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),20:30,08h 10m,04:40,4.5,233,26
944,Digha to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/digha-to-durgapur,12,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,08h 30m,06:00,3.4,238,40
945,Digha to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/digha-to-durgapur,12,New Eureka Travels,A/C Seater / Sleeper (2+2),19:30,08h 20m,03:50,3.2,600,51
946,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore,1,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,06h 40m,01:10,4.2,326,8
947,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore,1,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,07h 15m,02:00,4.6,799,38
948,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore,1,Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,08h 00m,05:30,3.8,713,31
949,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore,1,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,07h 15m,02:30,4.6,1200,26
950,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore,1,Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,07h 45m,02:50,3.4,713,17
951,Chamba (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,13,HRTC - 1024,A/C Executive (2+3),16:20,16h 15m,08:35,3.6,1007,42
952,Chamba (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,13,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,15h 20m,09:00,3.9,1589,31
953,Jhargram to Kolkata,https://www.redbus.in/bus-tickets/jhargram-to-kolkata,12,SBSTC-JHARGRAM - KARUNAMOYEE - VIA-LODHASULI - 15:40 (JH - 3799,Non AC Seater (2+3),15:40,08h 20m,00:00,4.1,150,34
954,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 5732,Super Luxury (Non AC Seater 2+2 Push Back),16:30,07h 00m,23:30,3.3,584,21
955,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 5694,Super Luxury (Non AC Seater 2+2 Push Back),17:00,09h 15m,02:15,3.8,616,33
956,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 56912,Super Luxury (Non AC Seater 2+2 Push Back),17:15,08h 30m,01:45,3.7,584,34
957,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 47463,Super Luxury (Non AC Seater 2+2 Push Back),18:20,09h 10m,03:30,4.6,584,28
958,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 6926,Super Luxury (Non AC Seater 2+2 Push Back),19:00,10h 30m,05:30,4.6,584,23
959,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 66310,Super Luxury (Non AC Seater 2+2 Push Back),19:00,09h 00m,04:00,4.0,616,33
960,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 5692,STAR LINER(NON-AC SLEEPER 2+1),19:15,08h 45m,04:00,4.0,798,12
961,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 6893,Super Luxury (Non AC Seater 2+2 Push Back),19:40,10h 35m,06:15,4.1,616,15
962,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 6835,Super Luxury (Non AC Seater 2+2 Push Back),19:45,09h 10m,04:55,3.6,616,33
963,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,APSRTC - 6646,Super Luxury (Non AC Seater 2+2 Push Back),20:00,08h 10m,04:10,4.1,584,32
964,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 1956,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:35,10h 40m,03:15,2.6,499,14
965,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 1013,LAHARI A/C SLEEPER CUM SEATER,18:00,10h 00m,04:00,3.9,502,18
966,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,18:20,08h 40m,03:00,2.6,728,17
967,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 9550,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,10h 00m,04:30,4.1,588,26
968,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 6817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,07h 45m,02:15,3.7,499,30
969,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,20:25,07h 35m,04:00,3.6,800,18
970,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 1619,Lahari Non A/C Sleeper Cum Seater,20:30,08h 45m,05:15,3.4,591,39
971,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 7810,LAHARI A/C SLEEPER CUM SEATER,20:55,07h 20m,04:15,4.3,502,15
972,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 1621,Lahari Non A/C Sleeper Cum Seater,21:15,08h 45m,06:00,3.7,591,27
973,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,TSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,21:40,07h 50m,05:30,3.2,502,19
974,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,07h 55m,05:45,4.4,750,11
975,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Sri Balaji Transports,A/C Sleeper (2+1),21:50,08h 10m,06:00,4.4,999,13
976,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15,09h 00m,06:15,4.2,600,6
977,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,AdSadiq Tours and Travels,A/C Sleeper (2+1),22:00,07h 30m,05:30,3.6,950,13
978,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Meena tours and travels,A/C Sleeper (2+1),22:05,07h 25m,05:30,4.3,990,10
979,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:46,06h 33m,05:19,4.2,1110,23
980,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),22:00,08h 08m,06:08,4.1,600,9
981,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Sree sivasankar Travels,NON A/C Seater (2+2),22:30,07h 52m,06:22,4.0,600,11
982,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Meena tours and travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:15,07h 00m,05:15,4.1,970,5
983,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,9,Sri Balaji Transports,A/C Sleeper (2+1),21:50,07h 40m,05:30,4.3,999,9
984,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,APSRTC - 23960,Super Luxury (Non AC Seater 2+2 Push Back),15:45,03h 30m,19:15,3.8,260,27
985,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,APSRTC - 3009,Super Luxury (Non AC Seater 2+2 Push Back),15:45,03h 45m,19:30,4.6,263,29
986,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:00,03h 15m,19:15,3.9,401,19
987,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,APSRTC - 3466,Super Luxury (Non AC Seater 2+2 Push Back),16:30,03h 35m,20:05,3.6,261,33
988,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,APSRTC - 24860,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:30,04h 00m,20:30,3.8,248,36
989,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,NueGo,Electric A/C Seater/Sleeper (2+1),15:00,04h 05m,19:05,4.5,664,5
990,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),19:15,05h 15m,00:30,3.1,700,23
991,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,03h 20m,23:20,4.0,664,12
992,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),20:15,04h 25m,00:40,3.4,720,21
993,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,7,IRA Travels,A/C Seater / Sleeper (2+1),20:15,04h 35m,00:50,4.1,600,17
994,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,9,APSRTC - 3546,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:15,06h 15m,22:30,3.9,633,20
995,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,9,APSRTC - 3500,Super Luxury (Non AC Seater 2+2 Push Back),16:20,08h 25m,00:45,3.8,436,8
